Site,Taxa,Depth,Taxa
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.45,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
